,id,label,nationality,date_of_birth,year_of_birth,image,country
1221,Q447250,Suleyman Kerimov,soviet_union,1966-03-12T00:00:00Z,1966,"https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Suleyman_Kerimov,_2016.jpg/200px-Suleyman_Kerimov,_2016.jpg",Russian Federation
1222,Q450243,Julia Alvarez,dominican_republic,1950-03-27T00:00:00Z,1950,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Julia-Alvarez.gif/200px-Julia-Alvarez.gif,Dominican Republic
1223,Q450890,Anjem Choudary,united_kingdom,1967-01-18T00:00:00Z,1967,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Anjem_choudary.jpg/200px-Anjem_choudary.jpg,United Kingdom
1224,Q451652,Anatoly Vershik,soviet_union,1933-12-28T00:00:00Z,1933,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Vershik3.jpg/200px-Vershik3.jpg,Russian Federation
1225,Q453546,Betty Roché,united_states_of_america,1920-01-09T00:00:00Z,1920,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Betty_Roche_Apr_1943.tif/200px-Betty_Roche_Apr_1943.tif,United States
1226,Q453568,Fatemeh Motamed-Arya,iran,1961-10-29T00:00:00Z,1961,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Fatemeh_Motamed_Arya.jpg/200px-Fatemeh_Motamed_Arya.jpg,"Iran, Islamic Republic of"
1227,Q457550,Jessica Fridrich,united_states_of_america,1964-01-01T00:00:00Z,1964,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/JessicaFridrich.jpg/200px-JessicaFridrich.jpg,United States
1228,Q458773,Tai Babilonia,united_states_of_america,1959-09-22T00:00:00Z,1959,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Tai_Babilonia_and_Randy_Gardner_1983_Paraguay_stamp.jpg/200px-Tai_Babilonia_and_Randy_Gardner_1983_Paraguay_stamp.jpg,United States
1229,Q459631,Shirley Ann Grau,united_states_of_america,1929-07-08T00:00:00Z,1929,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Shirley-ann-grau.jpg/200px-Shirley-ann-grau.jpg,United States
1230,Q460792,Maxine Sanders,united_kingdom,1946-12-30T00:00:00Z,1946,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Maxine_Sanders_2017.png/200px-Maxine_Sanders_2017.png,United Kingdom
1231,Q460824,Jean-Luc Marion,france,1946-07-03T00:00:00Z,1946,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/JLMarion.jpg/200px-JLMarion.jpg,France
1232,Q461051,Vladimir Sedov,kazakhstan,1988-03-02T00:00:00Z,1988,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/VladamirSedov.jpg/200px-VladamirSedov.jpg,Kazakhstan
1233,Q461636,Ertha Pascal-Trouillot,haiti,1943-08-13T00:00:00Z,1943,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Presidenta_de_Haiti.jpg/200px-Presidenta_de_Haiti.jpg,Haiti
1234,Q462541,Lauren Sesselmann,canada,1983-08-14T00:00:00Z,1983,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Lauren_seselmann.jpg/200px-Lauren_seselmann.jpg,Canada
1235,Q462737,Hüsamettin Cindoruk,turkey,1933-01-01T00:00:00Z,1933,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Hüsamettin_cindoruk.jpg/200px-Hüsamettin_cindoruk.jpg,Turkey
1236,Q465699,Sergio Pellissier,italy,1979-04-12T00:00:00Z,1979,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Sergio_Pellissier.jpg/200px-Sergio_Pellissier.jpg,Italy
1237,Q466662,Vilma Espín,cuba,1930-04-07T00:00:00Z,1930,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/VilmaEspinRoadsign.JPG/200px-VilmaEspinRoadsign.JPG,Cuba
1238,Q467433,Sunthorn Kongsompong,thailand,1931-08-01T00:00:00Z,1931,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/GEN_Sundhara_Kongsompong,_left_center,_Supreme_Commander,_Royal_Thai_Armed_Forces,_and_U.S._Ambassador_to_Thailand_cropped1.jpg/200px-GEN_Sundhara_Kongsompong,_left_center,_Supreme_Commander,_Royal_Thai_Armed_Forces,_and_U.S._Ambassador_to_Thailand_cropped1.jpg",Thailand
1239,Q468055,Habib Thiam,senegal,1933-01-21T00:00:00Z,1933,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Visite_de_Sekou_Touré.jpg/200px-Visite_de_Sekou_Touré.jpg,Senegal
1240,Q468264,Candice Dupree,united_states_of_america,1984-08-16T00:00:00Z,1984,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/CandiceDupree2008.jpg/200px-CandiceDupree2008.jpg,United States
1241,Q469818,Udit Narayan,nepal,1955-12-01T00:00:00Z,1955,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Udit_Narayan.JPG/200px-Udit_Narayan.JPG,Nepal
1242,Q470991,Muhammad Haji Ibrahim Egal,british_somaliland,1928-08-15T00:00:00Z,1928,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Mohammed_Haaji_Ibrahim_Cigaal.jpg/200px-Mohammed_Haaji_Ibrahim_Cigaal.jpg,Somalia
1243,Q471542,Kishore Kumar,india,1929-08-04T00:00:00Z,1929,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Kishore_Kumar_dans_Bhagam_Bhag_(1956).jpg/200px-Kishore_Kumar_dans_Bhagam_Bhag_(1956).jpg,India
1244,Q472491,Gennadi Sarafanov,soviet_union,1942-01-01T00:00:00Z,1942,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Gennadi_Sarafanov.png/200px-Gennadi_Sarafanov.png,Russian Federation
1245,Q472683,Nie Haisheng,people's_republic_of_china,1964-10-13T00:00:00Z,1964,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Nie_Haisheng.JPG/200px-Nie_Haisheng.JPG,China
1246,Q475650,Jose Luis Cuevas,mexico,1934-02-26T00:00:00Z,1934,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Jose_Luis_Cuevas.jpg/200px-Jose_Luis_Cuevas.jpg,Mexico
1247,Q489556,Amber Liu,united_states_of_america,1992-09-18T00:00:00Z,1992,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/20160730-P1000955_(28350735454)_(cropped).jpg/200px-20160730-P1000955_(28350735454)_(cropped).jpg,United States
1248,Q495041,Andrea Scotti,italy,1931-08-27T00:00:00Z,1931,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/1972_Andrea_Scotti_La_mala_ordina_(cropped).png/200px-1972_Andrea_Scotti_La_mala_ordina_(cropped).png,Italy
1249,Q497851,Andy Richter,united_states_of_america,1966-10-28T00:00:00Z,1966,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Andy_Richter_1997_cropped.jpg/200px-Andy_Richter_1997_cropped.jpg,United States
1250,Q502008,Andrei Găluț,romania,1984-08-02T00:00:00Z,1984,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/GTG_performing_live_in_Jukebox_Club_in_2012.jpg/200px-GTG_performing_live_in_Jukebox_Club_in_2012.jpg,Romania
1251,Q502541,Andrei Pervyshin,russia,1985-02-02T00:00:00Z,1985,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Andrei_Pervyshin.jpg/200px-Andrei_Pervyshin.jpg,Russian Federation
1252,Q503270,Pär Zetterberg,sweden,1970-10-14T00:00:00Z,1970,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Zet5.jpg/200px-Zet5.jpg,Sweden
1253,Q503764,Erkki Salmenhaara,finland,1941-03-12T00:00:00Z,1941,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/ErkkiOnerva1.jpg/200px-ErkkiOnerva1.jpg,Finland
1254,Q506255,Mahito Yokota,japan,2000-01-01T00:00:00Z,2000,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Mahito_Yokota.jpg/200px-Mahito_Yokota.jpg,Japan
1255,Q508202,George Jones,united_states_of_america,1931-09-12T00:00:00Z,1931,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/George_JonesCFF.JPG/200px-George_JonesCFF.JPG,United States
1256,Q508482,Fatou Bensouda,gambia,1961-01-31T00:00:00Z,1961,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Deputy_Prosecutor.jpg/200px-Deputy_Prosecutor.jpg,African Small States
1257,Q510926,Andriy Klyuyev,soviet_union,1964-08-12T00:00:00Z,1964,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/KlyevAP.jpg/200px-KlyevAP.jpg,Russian Federation
1258,Q512547,Alfredo Astiz,argentina,1951-11-08T00:00:00Z,1951,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Alfredo_Astiz.PNG/200px-Alfredo_Astiz.PNG,Argentina
1259,Q514985,Les Claypool,united_states_of_america,1963-09-29T00:00:00Z,1963,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/LesClaypool.jpg/200px-LesClaypool.jpg,United States
1260,Q516177,Tatsuo Yoshida,japan,1932-03-06T00:00:00Z,1932,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Tatsuo_Yoshida.jpg/200px-Tatsuo_Yoshida.jpg,Japan
1261,Q520296,John Prine,united_states_of_america,1946-10-10T00:00:00Z,1946,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/JohnPrine.jpg/200px-JohnPrine.jpg,United States
1262,Q521541,Lorella Cuccarini,italy,1965-08-10T00:00:00Z,1965,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Lorella_Cuccarini_2014.png/200px-Lorella_Cuccarini_2014.png,Italy
1263,Q527679,Silvia Avallone,italy,1984-04-11T00:00:00Z,1984,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/SilAv1.jpg/200px-SilAv1.jpg,Italy
1264,Q530849,Bodil Bredsdorff,denmark,1951-03-03T00:00:00Z,1951,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Bodil_Bredsdorff.jpg/200px-Bodil_Bredsdorff.jpg,Denmark
1265,Q531342,Albano Bizzarri,argentina,1977-11-09T00:00:00Z,1977,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Albano.jpg/200px-Albano.jpg,Argentina
1266,Q533475,Konnan,cuba,1964-01-06T00:00:00Z,1964,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Konnanautogramm2.jpg/200px-Konnanautogramm2.jpg,Cuba
1267,Q533924,Lisa Barbuscia,united_states_of_america,1971-06-18T00:00:00Z,1971,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Factory_girl_Premiere_(12).jpg/200px-Factory_girl_Premiere_(12).jpg,United States
1268,Q535794,Laurent Malet,france,1955-09-03T00:00:00Z,1955,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Laurent_Malet_1.jpg/200px-Laurent_Malet_1.jpg,France
1269,Q539734,Tanju Çolak,turkey,1963-11-10T00:00:00Z,1963,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Tanju_Çolak_15.04.2014.jpg/200px-Tanju_Çolak_15.04.2014.jpg,Turkey
1270,Q539960,Scilla Elworthy,united_kingdom,1943-06-03T00:00:00Z,1943,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Scilla_Elworthy_at_UCL_in_December_2015.png/200px-Scilla_Elworthy_at_UCL_in_December_2015.png,United Kingdom
1271,Q540518,Jodie Moore,australia,1976-04-11T00:00:00Z,1976,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Jodie_Moore_aee_062.jpg/200px-Jodie_Moore_aee_062.jpg,Australia
1272,Q541796,Maria Nalbandian,lebanon,1985-08-01T00:00:00Z,1985,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Maria_Nalbandian.jpg/200px-Maria_Nalbandian.jpg,Lebanon
1273,Q542683,Fred Børre Lundberg,norway,1969-12-25T00:00:00Z,1969,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Fred_Børre_Lundberg_at_Fiemme_1991.jpg/200px-Fred_Børre_Lundberg_at_Fiemme_1991.jpg,Norway
1274,Q545097,Bryce DeWitt,united_states_of_america,1923-01-08T00:00:00Z,1923,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Cecile.png/200px-Cecile.png,United States
1275,Q545772,Riki Gal,israel,1950-07-07T00:00:00Z,1950,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Riki_Gal_7.tif/200px-Riki_Gal_7.tif,Israel
1276,Q547122,Keith O'Brien,united_kingdom,1938-03-17T00:00:00Z,1938,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Obrien.jpg/200px-Obrien.jpg,United Kingdom
1277,Q551394,Bernard Giluk Dompok,malaysia,1949-10-07T00:00:00Z,1949,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Bernard_Dompok.jpg/200px-Bernard_Dompok.jpg,Malaysia
1278,Q552965,Roberto Mussi,italy,1963-08-25T00:00:00Z,1963,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Ned-AllStars_(4).jpg/200px-Ned-AllStars_(4).jpg,Italy
1279,Q553042,Rob Williams,united_kingdom,1985-01-21T00:00:00Z,1985,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Rowing_GBR_2012_lympics.jpg/200px-Rowing_GBR_2012_lympics.jpg,United Kingdom
1280,Q555466,Ramón Miranda Ampuero,peru,1926-10-28T00:00:00Z,1926,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Ministro_de_educacion.JPG/200px-Ministro_de_educacion.JPG,Peru
1281,Q556767,Jessica Valenti,united_states_of_america,1978-11-01T00:00:00Z,1978,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Jessicavalenti.jpg/200px-Jessicavalenti.jpg,United States
1282,Q557388,Gérard Calvi,france,1922-07-26T00:00:00Z,1922,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Gérard_Calvi.jpg/200px-Gérard_Calvi.jpg,France
1283,Q557839,Mirza Masroor Ahmad,pakistan,1950-09-15T00:00:00Z,1950,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Amir_al-Mu'min.jpg/200px-Amir_al-Mu'min.jpg,Pakistan
1284,Q559430,Patrick Troughton,united_kingdom,1920-03-25T00:00:00Z,1920,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Secondo_dottore.jpg/200px-Secondo_dottore.jpg,United Kingdom
1285,Q562316,Rogier Wassen,kingdom_of_the_netherlands,1976-08-09T00:00:00Z,1976,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/RogierWassenDutchOpenTennis.jpg/200px-RogierWassenDutchOpenTennis.jpg,Netherlands
1286,Q568860,Armando Marques,brazil,1930-02-06T00:00:00Z,1930,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Armando_Marques_(1970).tif/200px-Armando_Marques_(1970).tif,Brazil
1287,Q570674,Philippe Sansonetti,france,1949-04-09T00:00:00Z,1949,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Professor_Philippe_Sansonetti_ForMemRS.jpg/200px-Professor_Philippe_Sansonetti_ForMemRS.jpg,France
1288,Q571469,Heinz Mack,germany,1931-03-08T00:00:00Z,1931,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Heinz_Mack_2008.JPG/200px-Heinz_Mack_2008.JPG,Germany
1289,Q577671,Richard Carpenter,united_states_of_america,1946-10-15T00:00:00Z,1946,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Richard_Carpenter_-_NARA_-_194770.tif/200px-Richard_Carpenter_-_NARA_-_194770.tif,United States
1290,Q604340,Hélio Oiticica,brazil,1937-07-26T00:00:00Z,1937,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Hélio_Oiticica_(1966).tif/200px-Hélio_Oiticica_(1966).tif,Brazil
1291,Q604689,Michael Clayton,united_states_of_america,1982-10-13T00:00:00Z,1982,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/060818-F-5179R-333.jpg/200px-060818-F-5179R-333.jpg,United States
1292,Q611413,António Simões,portugal,1943-12-14T00:00:00Z,1943,"https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Training_en_persconferentie_PSV_en_Benfica_in_Eindhoven_nr_7_Simoes_(Benfica)_,_Bestanddeelnr_927-7898.jpg/200px-Training_en_persconferentie_PSV_en_Benfica_in_Eindhoven_nr_7_Simoes_(Benfica)_,_Bestanddeelnr_927-7898.jpg",Portugal
1293,Q614811,Óscar Ramírez,peru,1953-03-16T00:00:00Z,1953,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Óscar_Ramírez_Durand.jpg/200px-Óscar_Ramírez_Durand.jpg,Peru
1294,Q620675,Jordi Ayza i Ballester,spain,1951-11-05T00:00:00Z,1951,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Jordi_Ayza.tif/200px-Jordi_Ayza.tif,Spain
1295,Q621380,You So-young,south_korea,1986-03-29T00:00:00Z,1986,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Yoo_So-Young.jpg/200px-Yoo_So-Young.jpg,Korea
1296,Q631344,Arcadi Volodos,russia,1972-02-24T00:00:00Z,1972,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Arkadij_Volodos_Genova_Stagione_GOG_Giovine_Orchestra_Genovese.jpg/200px-Arkadij_Volodos_Genova_Stagione_GOG_Giovine_Orchestra_Genovese.jpg,Russian Federation
1297,Q633807,Aleksander Krawczuk,poland,1922-06-07T00:00:00Z,1922,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Aleksander_Krawczuk.jpg/200px-Aleksander_Krawczuk.jpg,Poland
1298,Q639823,Andreea Stefanescu,romania,1993-12-13T00:00:00Z,1993,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Andreea_Stefanescu.jpg/200px-Andreea_Stefanescu.jpg,Romania
1299,Q640936,Robert Ryman,united_states_of_america,1930-05-30T00:00:00Z,1930,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/RYMAN.jpg/200px-RYMAN.jpg,United States
1300,Q642826,Mohamed Mahmoud Ould Louly,mauritania,1943-01-01T00:00:00Z,1943,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/WikiAA9.jpg/200px-WikiAA9.jpg,African Small States
1301,Q652400,Hipólito Rincón.,spain,1957-04-28T00:00:00Z,1957,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Poli_Rincon_jpg.jpg/200px-Poli_Rincon_jpg.jpg,Spain
1302,Q652767,René Lavand,argentina,1928-09-24T00:00:00Z,1928,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/René_Lavand.jpg/200px-René_Lavand.jpg,Argentina
1303,Q677708,Guido Burgstaller,austria,1989-04-29T00:00:00Z,1989,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/12-06-05-aut-rom-freundschaftsspiel-239.jpg/200px-12-06-05-aut-rom-freundschaftsspiel-239.jpg,Austria
1304,Q677855,Alexander Akimov,ukrainian_soviet_socialist_republic,1953-05-06T00:00:00Z,1953,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Akimov.A.F.jpg/200px-Akimov.A.F.jpg,Ukraine
1305,Q678252,Armando Cossutta,italy,1926-09-02T00:00:00Z,1926,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Armandocossutta.jpg/200px-Armandocossutta.jpg,Italy
1306,Q680664,Ezio Madonia,italy,1966-08-07T00:00:00Z,1966,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Ezio_Madonia_1991.png/200px-Ezio_Madonia_1991.png,Italy
1307,Q683397,Slavko Avsenik,slovenia,1929-11-26T00:00:00Z,1929,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Slavko_Avsenik_1963.jpg/200px-Slavko_Avsenik_1963.jpg,Slovenia
1308,Q685223,Gilles Peterson,united_kingdom,1964-09-28T00:00:00Z,1964,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Gilles_Peterson.jpg/200px-Gilles_Peterson.jpg,United Kingdom
1309,Q687234,Obba Babatundé,united_states_of_america,1951-12-01T00:00:00Z,1951,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Obba_Babatunde'.jpg/200px-Obba_Babatunde'.jpg,United States
1310,Q688930,Peter Hofmann,germany,1944-08-12T00:00:00Z,1944,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Bronzebüste_Peter_Hofmann.jpg/200px-Bronzebüste_Peter_Hofmann.jpg,Germany
1311,Q690405,Srgjan Kerim,republic_of_macedonia,1948-12-12T00:00:00Z,1948,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Srgjan_Kerim.jpg/200px-Srgjan_Kerim.jpg,North Macedonia
1312,Q697930,Liu Xiaoqing,people's_republic_of_china,1950-10-30T00:00:00Z,1950,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/重庆杜莎夫人蜡像馆-刘晓庆.jpg/200px-重庆杜莎夫人蜡像馆-刘晓庆.jpg,China
1313,Q704009,Sebastián Villa,colombia,1992-02-21T00:00:00Z,1992,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Londres_2012.jpg/200px-Londres_2012.jpg,Colombia
1314,Q706462,Duane Hanson,united_states_of_america,1925-01-17T00:00:00Z,1925,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Duane-Hanson.jpg/200px-Duane-Hanson.jpg,United States
1315,Q708501,Tristan Murail,france,1947-03-11T00:00:00Z,1947,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Tristan_Murail.jpg/200px-Tristan_Murail.jpg,France
1316,Q709875,Chu Ching-wu,united_states_of_america,1941-02-12T00:00:00Z,1941,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Paul_Chu_(Ching-Wu_Chu).jpg/200px-Paul_Chu_(Ching-Wu_Chu).jpg,United States
1317,Q712132,Stephen Makinwa,nigeria,1983-07-26T00:00:00Z,1983,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Makinwa_Lazio_Fopremtoma.JPG/200px-Makinwa_Lazio_Fopremtoma.JPG,Nigeria
1318,Q712651,Cho-Liang Lin,united_states_of_america,1960-01-29T00:00:00Z,1960,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Cho-Liang_Lin_20060101.png/200px-Cho-Liang_Lin_20060101.png,United States
1319,Q715172,Chip Ganassi,united_states_of_america,1958-05-24T00:00:00Z,1958,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Chip_Ganassi_-_Carb_Day_2015_-_Stierch.jpg/200px-Chip_Ganassi_-_Carb_Day_2015_-_Stierch.jpg,United States
1320,Q715725,Kentaro Miura,japan,1966-07-11T00:00:00Z,1966,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Kentaro_Miura.jpg/200px-Kentaro_Miura.jpg,Japan
1321,Q716893,Gunnar Hansen,iceland,1947-03-04T00:00:00Z,1947,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Gunnarhansen.jpg/200px-Gunnarhansen.jpg,Iceland
1322,Q717864,Esther Huang,taiwan,1989-02-27T00:00:00Z,1989,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/小薰.jpg/200px-小薰.jpg,"Taiwan, Province of China"
1323,Q717884,Douglas Rushkoff,united_states_of_america,1961-02-18T00:00:00Z,1961,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Douglas_Rushkoff.jpg/200px-Douglas_Rushkoff.jpg,United States
1324,Q717999,Ljubomir Fejsa,serbia,1988-08-14T00:00:00Z,1988,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Zenit-Benf_(9).jpg/200px-Zenit-Benf_(9).jpg,Serbia
1325,Q718568,Reimond Manco,peru,1990-08-23T00:00:00Z,1990,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Manco(AL).jpg/200px-Manco(AL).jpg,Peru
1326,Q718601,Nana Akufo-Addo,ghana,1944-03-09T00:00:00Z,1944,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Nana_Akufo-Addo_2016.jpg/200px-Nana_Akufo-Addo_2016.jpg,Ghana
1327,Q719445,Roman Romanchuk,russia,1979-06-03T00:00:00Z,1979,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Роман_Романчук.jpg/200px-Роман_Романчук.jpg,Russian Federation
1328,Q719662,Víctor Galíndez,argentina,1948-11-02T00:00:00Z,1948,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Victor_Galíndez.jpg/200px-Victor_Galíndez.jpg,Argentina
1329,Q719948,Pierre Magnan,france,1922-09-19T00:00:00Z,1922,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Magnan.jpg/200px-Magnan.jpg,France
1330,Q720266,Assadullah Sarwari,afghanistan,1941-01-01T00:00:00Z,1941,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Assadullah_Sarwari.jpg/200px-Assadullah_Sarwari.jpg,Afghanistan
1331,Q721791,István Csurka,hungary,1934-03-27T00:00:00Z,1934,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Csurka_Istvan.jpg/200px-Csurka_Istvan.jpg,Hungary
1332,Q723383,Luis Oliveira,belgium,1969-03-24T00:00:00Z,1969,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Luisayrtonoliveirabarroso.jpg/200px-Luisayrtonoliveirabarroso.jpg,Belgium
1333,Q724172,Nuri Bilge Ceylan,turkey,1959-01-26T00:00:00Z,1959,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Nuribilgeceylan.jpg/200px-Nuribilgeceylan.jpg,Turkey
1334,Q725746,Marcos Alonso Imaz,spain,1933-04-16T00:00:00Z,1933,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Marcos_Alonso_Imaz_(1963).jpg/200px-Marcos_Alonso_Imaz_(1963).jpg,Spain
1335,Q728423,Philippe Candeloro,france,1972-02-17T00:00:00Z,1972,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/PhilippeCANDELORO.jpg/200px-PhilippeCANDELORO.jpg,France
1336,Q728741,Tubilandu Ndimbi,democratic_republic_of_the_congo,1948-03-15T00:00:00Z,1948,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Josip_Katalinski_at_World_Cup_1974_against_Zaire.jpg/200px-Josip_Katalinski_at_World_Cup_1974_against_Zaire.jpg,Democratic Republic of the Congo
1337,Q729642,Jorge Vergara,mexico,1955-03-03T00:00:00Z,1955,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Jorge-Vergara.jpg/200px-Jorge-Vergara.jpg,Mexico
1338,Q730353,Richard Dempsey,united_kingdom,1973-05-16T00:00:00Z,1973,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Richard_Dempsey.jpg/200px-Richard_Dempsey.jpg,United Kingdom
1339,Q731969,Fardeen Khan,india,1974-03-08T00:00:00Z,1974,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Fardeen_Khan.jpg/200px-Fardeen_Khan.jpg,India
1340,Q732388,Muhammad Tahir-ul-Qadri,pakistan,1951-02-19T00:00:00Z,1951,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Dsc08066-official-photo.jpg/200px-Dsc08066-official-photo.jpg,Pakistan
1341,Q734092,Alfredo Bryce Echenique,peru,1939-02-19T00:00:00Z,1939,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Alfredo_Bryce.jpg/200px-Alfredo_Bryce.jpg,Peru
