,id,label,nationality,date_of_birth,year_of_birth,image,country
460,Q2773476,Ankito,brazil,1924-02-26T00:00:00Z,1924,"https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Ankito,_1956.tif/200px-Ankito,_1956.tif",Brazil
461,Q2776768,Alain Senderens,france,1939-12-02T00:00:00Z,1939,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Alain_Senderens.jpg/200px-Alain_Senderens.jpg,France
462,Q2799503,Louis Gauthier,kingdom_of_the_netherlands,1981-03-04T00:00:00Z,1981,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Louis_Gauthier_door_Julie_Blik.jpg/200px-Louis_Gauthier_door_Julie_Blik.jpg,Netherlands
463,Q2800481,Peter Engels,belgium,1959-07-10T00:00:00Z,1959,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Peter_Engels_Vintage_portraits_Grace_Kelly.jpg/200px-Peter_Engels_Vintage_portraits_Grace_Kelly.jpg,Belgium
464,Q2802462,Evert Azimullah,suriname,1938-08-21T00:00:00Z,1938,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Azimullah.jpg/200px-Azimullah.jpg,Suriname
465,Q2811084,Asma al-Ghul,state_of_palestine,1982-01-17T00:00:00Z,1982,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Asma_Alghoul_1.jpg/200px-Asma_Alghoul_1.jpg,"Palestine, State of"
466,Q2814226,Michael Beschloss,united_states_of_america,1955-11-30T00:00:00Z,1955,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/BeschlossWashingtonCenterJan2014.jpg/200px-BeschlossWashingtonCenterJan2014.jpg,United States
467,Q2821361,Abdoulaye Bio Tchané,benin,1952-10-25T00:00:00Z,1952,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Profil_wikipedia.png/200px-Profil_wikipedia.png,Benin
468,Q2821744,Abou Nidal,ivory_coast,1953-01-01T00:00:00Z,1953,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Abou_nidal_libre.jpg/200px-Abou_nidal_libre.jpg,Côte d'Ivoire
469,Q2827781,Aidan O'Brien,ireland,1969-10-16T00:00:00Z,1969,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/AP_O'Brien.jpg/200px-AP_O'Brien.jpg,Ireland
470,Q2829778,Alain Emery,france,1965-01-01T00:00:00Z,1965,"https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/DSC02932_cr_,2.jpg/200px-DSC02932_cr_,2.jpg",France
471,Q2829913,Alain Houpert,france,1957-08-13T00:00:00Z,1957,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Alain_HOUPERT.jpg/200px-Alain_HOUPERT.jpg,France
472,Q2830168,Alain Pire,belgium,1953-10-12T00:00:00Z,1953,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Alain_Pire.jpg/200px-Alain_Pire.jpg,Belgium
473,Q2837082,Aliou Boubacar Diallo,mali,1959-11-18T00:00:00Z,1959,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/AliouDiallo.jpg/200px-AliouDiallo.jpg,Mali
474,Q2846453,Andreas D. Mavroyiannis,cyprus,1956-07-20T00:00:00Z,1956,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/ADM.picture.jpg/200px-ADM.picture.jpg,Cyprus
475,Q2846579,Andrija Milošević,serbia,1978-08-06T00:00:00Z,1978,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Андрија_Милошевић.jpg/200px-Андрија_Милошевић.jpg,Serbia
476,Q2846634,Andrew House,united_kingdom,1965-01-23T00:00:00Z,1965,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Andrew_House_3.jpg/200px-Andrew_House_3.jpg,United Kingdom
477,Q2847139,Giuseppe Tatarella,italy,1935-09-17T00:00:00Z,1935,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Giuseppe_Tatarella.jpg/200px-Giuseppe_Tatarella.jpg,Italy
478,Q2848844,P.F. Thomése,kingdom_of_the_netherlands,1958-01-23T00:00:00Z,1958,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Feest_der_Letteren-_2015-1.jpg/200px-Feest_der_Letteren-_2015-1.jpg,Netherlands
479,Q2849011,Luis Andrés Caicedo Stela,marítimo,1951-09-29T00:00:00Z,1951,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Andres2.jpg/200px-Andres2.jpg,Portugal
480,Q2850512,Anna Gréki,algeria,1931-03-14T00:00:00Z,1931,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Anna_Greki.jpg/200px-Anna_Greki.jpg,Algeria
481,Q2851280,Anne Smith,france,1959-10-11T00:00:00Z,1959,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Anne_Smith_painter_and_sculpter.jpg/200px-Anne_Smith_painter_and_sculpter.jpg,France
482,Q2863549,Koos Idenburg,kingdom_of_the_netherlands,1926-03-11T00:00:00Z,1926,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Koos_Idenburg_1980.jpg/200px-Koos_Idenburg_1980.jpg,Netherlands
483,Q2870703,Aude Lancelin,france,1973-06-07T00:00:00Z,1973,"https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Aude_Lancelin,_2018_(cropped).jpg/200px-Aude_Lancelin,_2018_(cropped).jpg",France
484,Q2896763,Benton Flippen,united_states_of_america,1920-07-18T00:00:00Z,1920,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Benton_Flippen.jpg/200px-Benton_Flippen.jpg,United States
485,Q2897949,Bernard Gauducheau,france,1955-06-26T00:00:00Z,1955,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Bernard_Gauducheau_2014.jpg/200px-Bernard_Gauducheau_2014.jpg,France
486,Q2898399,Bernard Oyharçabal,france,1949-03-17T00:00:00Z,1949,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Beñat_Oiartzabal.tif/200px-Beñat_Oiartzabal.tif,France
487,Q2898544,Bernard Roques,france,1935-07-22T00:00:00Z,1935,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Bernard_Roques.jpg/200px-Bernard_Roques.jpg,France
488,Q2899615,Bertrand Mary,france,1946-05-22T00:00:00Z,1946,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Portrait_accueil.gif/200px-Portrait_accueil.gif,France
489,Q2913577,Matthew Bryza,united_states_of_america,1964-02-16T00:00:00Z,1964,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Matthew_Bryza.jpg/200px-Matthew_Bryza.jpg,United States
490,Q2941929,Catherine Gfeller,switzerland,1966-03-05T00:00:00Z,1966,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Portrait_de_l'artiste_Catherine_Gfeller.jpg/200px-Portrait_de_l'artiste_Catherine_Gfeller.jpg,Switzerland
491,Q2941964,Catherine Laboubée,france,1955-05-04T00:00:00Z,1955,"https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/PUB_2012,_1_-_copie.jpg/200px-PUB_2012,_1_-_copie.jpg",France
492,Q2947026,Cesare Previti,italy,1934-10-21T00:00:00Z,1934,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Cesare_Previti.jpg/200px-Cesare_Previti.jpg,Italy
493,Q2950614,Carolien Borgers,kingdom_of_the_netherlands,1983-06-07T00:00:00Z,1983,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Feest_der_Letteren-_2015-1-22.jpg/200px-Feest_der_Letteren-_2015-1-22.jpg,Netherlands
494,Q2965320,Christian Guellerin,france,1961-08-09T00:00:00Z,1961,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Portrait_C.Guellerin.jpg/200px-Portrait_C.Guellerin.jpg,France
495,Q2982590,Gazi Yaşargil,turkey,1925-07-06T00:00:00Z,1925,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Gazi_Yazargil_father_of_Modern_Microneurosurgery.png/200px-Gazi_Yazargil_father_of_Modern_Microneurosurgery.png,Turkey
496,Q2998861,Coumba Gawlo,senegal,1972-01-29T00:00:00Z,1972,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/COUMBA_GAWLO.jpg/200px-COUMBA_GAWLO.jpg,Senegal
497,Q3013181,Dan Robichaud,canada,1978-09-15T00:00:00Z,1978,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Danrobichaud.jpg/200px-Danrobichaud.jpg,Canada
498,Q3014572,Marc Honegger,france,1926-05-17T00:00:00Z,1926,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Migot-La_mise_au_tombeau-Cathédrale_de_Strasbourg-1969.jpg/200px-Migot-La_mise_au_tombeau-Cathédrale_de_Strasbourg-1969.jpg,France
499,Q3018397,Simon Lynge,denmark,1980-01-22T00:00:00Z,1980,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Simon_Lynge_1.jpg/200px-Simon_Lynge_1.jpg,Denmark
500,Q3018580,David Pajo,united_states_of_america,1968-06-25T00:00:00Z,1968,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Pajopitchfork.jpg/200px-Pajopitchfork.jpg,United States
501,Q3028388,Dino Cinieri,france,1955-07-09T00:00:00Z,1955,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Dino_Cinieri.jpg/200px-Dino_Cinieri.jpg,France
502,Q3034280,Dolores Duran,brazil,1930-06-07T00:00:00Z,1930,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Macedo_Neto_e_Dolores_Duran.tif/200px-Macedo_Neto_e_Dolores_Duran.tif,Brazil
503,Q3041530,Tamer Karadağlı,turkey,1967-05-24T00:00:00Z,1967,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Tamer-karadagli-sli.jpg/200px-Tamer-karadagli-sli.jpg,Turkey
504,Q3046959,Zarine Khan,india,1987-05-13T00:00:00Z,1987,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Zareen_Khan_walks_for_Archana_Kochhar's_fashion_showcase_(08)_(cropped).jpg/200px-Zareen_Khan_walks_for_Archana_Kochhar's_fashion_showcase_(08)_(cropped).jpg,India
505,Q3050831,Nikki Grahame,united_kingdom,1982-04-28T00:00:00Z,1982,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Nikki_Grahame.jpg/200px-Nikki_Grahame.jpg,United Kingdom
506,Q3061395,Evelyne Axell,belgium,1935-08-16T00:00:00Z,1935,"https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Evelyne_AXELL,_1972.tif/200px-Evelyne_AXELL,_1972.tif",Belgium
507,Q3072636,Finn Andrews,united_kingdom,1983-08-24T00:00:00Z,1983,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Finnandrews.jpg/200px-Finnandrews.jpg,United Kingdom
508,Q3081821,Francisco Calvo Serraller,spain,1948-04-19T00:00:00Z,1948,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/FranciscoCalvoSerraler.jpg/200px-FranciscoCalvoSerraler.jpg,Spain
509,Q3081835,Francisco Durán,chile,1982-04-13T00:00:00Z,1982,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Francisco_duran.jpg/200px-Francisco_duran.jpg,Chile
510,Q3083853,François Aubrun,france,1934-10-29T00:00:00Z,1934,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Aubrun.jpg/200px-Aubrun.jpg,France
511,Q3084257,François Chénier,canada,1970-06-30T00:00:00Z,1970,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/François_Chénier_(2016).jpg/200px-François_Chénier_(2016).jpg,Canada
512,Q3084891,Roger Carel,france,1927-08-14T00:00:00Z,1927,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Le_Coma_des_Mortels_–_Bureau_Colonel.jpg/200px-Le_Coma_des_Mortels_–_Bureau_Colonel.jpg,France
513,Q3090156,Frédéric Recrosio,switzerland,1975-09-08T00:00:00Z,1975,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Frédéric_Recrosio.png/200px-Frédéric_Recrosio.png,Switzerland
514,Q3106476,Gilles Retière,france,1947-01-15T00:00:00Z,1947,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Gilles_Retière,_Maire_de_Rezé_et_président_de_Nantes_Métropole_par_intérim.jpg/200px-Gilles_Retière,_Maire_de_Rezé_et_président_de_Nantes_Métropole_par_intérim.jpg",France
515,Q3113246,Graham Fellows,united_kingdom,1959-05-22T00:00:00Z,1959,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/The_Big_Chill.jpg/200px-The_Big_Chill.jpg,United Kingdom
516,Q3118588,Grégory Obert,belgium,1981-04-15T00:00:00Z,1981,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/2008-03-21-Lux-Open-242.jpg/200px-2008-03-21-Lux-Open-242.jpg,Belgium
517,Q3128159,Hassan Khaled,lebanon,1921-01-01T00:00:00Z,1921,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Hasan_Khaled.jpg/200px-Hasan_Khaled.jpg,Lebanon
518,Q3143216,Humberto Rafael Bravo,argentina,1952-12-02T00:00:00Z,1952,"https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Bravo,_Humberto-AN.jpg/200px-Bravo,_Humberto-AN.jpg",Argentina
519,Q3147533,Ibrahima Fall,senegal,1942-01-01T00:00:00Z,1942,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Ibrahima_Fall.jpg/200px-Ibrahima_Fall.jpg,Senegal
520,Q3154667,Irène Théry,france,1952-02-09T00:00:00Z,1952,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/037_b_is-copie.jpg/200px-037_b_is-copie.jpg,France
521,Q3154864,Isabelle Balducchi,france,1953-01-01T00:00:00Z,1953,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/A_la_recherche_des_Stuart_de_Corse.jpg/200px-A_la_recherche_des_Stuart_de_Corse.jpg,France
522,Q3156385,Iván Vásquez,chile,1985-08-13T00:00:00Z,1985,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Ivasquez.jpg/200px-Ivasquez.jpg,Chile
523,Q3161274,James McNaughton Hester,united_states_of_america,1924-04-19T00:00:00Z,1924,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/James_M._Hester.jpg/200px-James_M._Hester.jpg,United States
524,Q3166376,Jean-Jacques Panunzi,france,1956-04-05T00:00:00Z,1956,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Jean-Jacques_Panunzi.jpg/200px-Jean-Jacques_Panunzi.jpg,France
525,Q3167966,Jean-Michel Bretonnier,france,1953-11-09T00:00:00Z,1953,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Jean-Michel_Bretonnier.jpg/200px-Jean-Michel_Bretonnier.jpg,France
526,Q3169553,Jean-Pierre Martin,france,1948-03-15T00:00:00Z,1948,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Jean-Pierre_Martin,_écrivain,_auteur_notamment_de_la_biographie_d'Henri_Michaux_aux_éditions_Gallimard,_né_le_15_mars_1948.jpg/200px-Jean-Pierre_Martin,_écrivain,_auteur_notamment_de_la_biographie_d'Henri_Michaux_aux_éditions_Gallimard,_né_le_15_mars_1948.jpg",France
527,Q3178808,Jim Goldberg,united_states_of_america,1953-06-03T00:00:00Z,1953,"https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Jim_Goldberg,_studio_2014.jpg/200px-Jim_Goldberg,_studio_2014.jpg",United States
528,Q3179235,Jinny Sims,canada,1952-06-07T00:00:00Z,1952,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/JinnySims.png/200px-JinnySims.png,Canada
529,Q3182121,John Morgan,united_kingdom,1930-09-21T00:00:00Z,1930,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/John_Morgan.gif/200px-John_Morgan.gif,United Kingdom
530,Q3183481,Jadwiga Janus,poland,1931-10-21T00:00:00Z,1931,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Jadwiga_Janus.jpeg/200px-Jadwiga_Janus.jpeg,Poland
531,Q3192187,Kalidou Koulibaly,france,1991-06-20T00:00:00Z,1991,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Koulibaly-azione-napoli-novembre-2015-ifa_(cropped).jpg/200px-Koulibaly-azione-napoli-novembre-2015-ifa_(cropped).jpg,France
532,Q3219970,Layla Demay,france,1971-06-26T00:00:00Z,1971,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Salon_du_livre_094.jpg/200px-Salon_du_livre_094.jpg,France
533,Q3246678,Goshi Okubo,japan,1986-06-14T00:00:00Z,1986,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Genki_Nagasato.jpg/200px-Genki_Nagasato.jpg,Japan
534,Q3259971,Mehmet Ali Birand,turkey,1941-12-09T00:00:00Z,1941,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Milliyet_Meeting.jpg/200px-Milliyet_Meeting.jpg,Turkey
535,Q3266137,Ludovic Lagarde,france,1962-09-20T00:00:00Z,1962,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Gellert5_(2).jpg/200px-Gellert5_(2).jpg,France
536,Q3272899,Bill Nelson,united_kingdom,1948-12-18T00:00:00Z,1948,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Be_Bop_Deluxe2.jpg/200px-Be_Bop_Deluxe2.jpg,United Kingdom
537,Q3290547,Ana Colcherin,mexico,1968-02-09T00:00:00Z,1968,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Anacolchero6px.jpg/200px-Anacolchero6px.jpg,Mexico
538,Q3292159,Marie-Noëlle Battistel,france,1956-08-20T00:00:00Z,1956,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Marie-Noëlle_Battistel.jpg/200px-Marie-Noëlle_Battistel.jpg,France
539,Q3292314,Marie-Élaine Thibert,canada,1982-04-18T00:00:00Z,1982,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Marie-Élaine_Thibert_au_Carrefour_Angrignon.jpg/200px-Marie-Élaine_Thibert_au_Carrefour_Angrignon.jpg,Canada
540,Q3293460,Mario Gyr,switzerland,1985-05-02T00:00:00Z,1985,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/World_Championships_Corea.JPG/200px-World_Championships_Corea.JPG,Switzerland
541,Q3305912,Christopher Knights,united_kingdom,1972-10-18T00:00:00Z,1972,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Christopher_Knights.jpg/200px-Christopher_Knights.jpg,United Kingdom
542,Q3308285,Michael I. Jordan,united_states_of_america,1956-01-01T00:00:00Z,1956,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Michael_I_Jordan.png/200px-Michael_I_Jordan.png,United States
543,Q3308375,Michael McKeegan,united_kingdom,1971-03-23T00:00:00Z,1971,"https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Therapy?_at_Alternative_Ulster_Birthday_Party,_2006.jpg/200px-Therapy?_at_Alternative_Ulster_Birthday_Party,_2006.jpg",United Kingdom
544,Q3308621,Sajjad Ali,pakistan,1966-08-24T00:00:00Z,1966,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Sajjad_ali.jpg/200px-Sajjad_ali.jpg,Pakistan
545,Q3309382,Michel Dalle Ave,france,1958-02-11T00:00:00Z,1958,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Michel_Dalle_Ave.jpg/200px-Michel_Dalle_Ave.jpg,France
546,Q3311729,Mick Leech,ireland,1948-08-06T00:00:00Z,1948,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Mick_Leech.jpg/200px-Mick_Leech.jpg,Ireland
547,Q3313436,Mike McClendon,united_states_of_america,1985-04-03T00:00:00Z,1985,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/MikeMcClendonbrewers.tif/200px-MikeMcClendonbrewers.tif,United States
548,Q3314911,Mía Taveras,dominican_republic,1986-07-04T00:00:00Z,1986,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Mia_Taveras_Crooped.jpg/200px-Mia_Taveras_Crooped.jpg,Dominican Republic
549,Q3327503,Muhammad Alawi al-Maliki,saudi_arabia,1944-01-01T00:00:00Z,1944,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Muhammad_Alawi_al-Maliki.gif/200px-Muhammad_Alawi_al-Maliki.gif,Saudi Arabia
550,Q3335167,Armin Hofmann,switzerland,1920-06-29T00:00:00Z,1920,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Armin_Hofmann_2.tiff/200px-Armin_Hofmann_2.tiff,Switzerland
551,Q3339488,Yeah Samake,mali,1969-02-27T00:00:00Z,1969,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/NiankoroYeahSamake.JPG/200px-NiankoroYeahSamake.JPG,Mali
552,Q3340370,Nicolas Gougain,france,1984-03-27T00:00:00Z,1984,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Mariage_pour_tous_161212-6.jpg/200px-Mariage_pour_tous_161212-6.jpg,France
553,Q3343363,Nonna Mayer,france,1948-03-25T00:00:00Z,1948,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Nonnah_Mayer.jpeg/200px-Nonnah_Mayer.jpeg,France
554,Q3343494,Norbert Callens,belgium,1924-06-22T00:00:00Z,1924,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Norbert_Callens_(1950).jpg/200px-Norbert_Callens_(1950).jpg,Belgium
555,Q3351289,Olivier Poivre d'Arvor,france,1958-07-30T00:00:00Z,1958,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Olivier_Poivre_d'Arvor_2016.jpg/200px-Olivier_Poivre_d'Arvor_2016.jpg,France
556,Q3362882,Riad Salameh,lebanon,1950-07-17T00:00:00Z,1950,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Governor_of_Banque_Du_Liban.jpg/200px-Governor_of_Banque_Du_Liban.jpg,Lebanon
557,Q3362961,Frank Montieth,cuba,1985-01-11T00:00:00Z,1985,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Frank_Montieth.png/200px-Frank_Montieth.png,Cuba
558,Q3367704,Pascale Pouzadoux,france,1970-04-19T00:00:00Z,1970,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Cannes_2016_5.jpg/200px-Cannes_2016_5.jpg,France
559,Q3369559,Patrick Kanner,france,1957-04-29T00:00:00Z,1957,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Patrick_KANNER_7_réduite.jpg/200px-Patrick_KANNER_7_réduite.jpg,France
560,Q3370774,Paul Bélanger,canada,1953-01-01T00:00:00Z,1953,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Paul_Bélanger.jpg/200px-Paul_Bélanger.jpg,Canada
561,Q3372636,Paulette Frantz,france,1929-09-05T00:00:00Z,1929,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Paulette_Frantz.jpg/200px-Paulette_Frantz.jpg,France
562,Q3379994,Philippe Halaburda,france,1972-02-26T00:00:00Z,1972,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Philippe_Halaburda.png/200px-Philippe_Halaburda.png,France
563,Q3380099,Philippe Kemel,france,1948-06-28T00:00:00Z,1948,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Kemel.jpg/200px-Kemel.jpg,France
564,Q3385432,Pierre Hatet,france,1930-04-20T00:00:00Z,1930,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Pierre_Hatet_.jpg/200px-Pierre_Hatet_.jpg,France
565,Q3388951,Pyotr Dranga,russia,1984-03-08T00:00:00Z,1984,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Peter_Dranga.jpg/200px-Peter_Dranga.jpg,Russian Federation
566,Q3389054,Pippo Mezzapesa,italy,1980-09-28T00:00:00Z,1980,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Pippo_Mezzapesa_1.jpg/200px-Pippo_Mezzapesa_1.jpg,Italy
567,Q3394102,Litzy Domínguez,mexico,1982-10-27T00:00:00Z,1982,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Litzy-03.04.14.png/200px-Litzy-03.04.14.png,Mexico
568,Q3401298,Prakash Jha,india,1952-02-27T00:00:00Z,1952,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Prakash-jha-and-deepika-padukone.jpg/200px-Prakash-jha-and-deepika-padukone.jpg,India
569,Q3421713,Rebecca Marder,france,1995-04-10T00:00:00Z,1995,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Rebecca_Marder.jpg/200px-Rebecca_Marder.jpg,France
570,Q3426622,René Meléndez Brito,chile,1928-12-29T00:00:00Z,1928,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Fin_del_partido_final_1950_Everton_UE.jpg/200px-Fin_del_partido_final_1950_Everton_UE.jpg,Chile
571,Q3430679,Alex Newport,united_kingdom,1970-09-12T00:00:00Z,1970,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Alexbw3.jpg/200px-Alexbw3.jpg,United Kingdom
572,Q3438633,Roger Agache,france,1926-08-16T00:00:00Z,1926,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Roger_AGACHE_identitée.jpg/200px-Roger_AGACHE_identitée.jpg,France
573,Q3453000,Thomas Doret,belgium,1996-12-10T00:00:00Z,1996,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Thomas_Doret.jpg/200px-Thomas_Doret.jpg,Belgium
574,Q3471029,Samuel Archibald,canada,1978-01-01T00:00:00Z,1978,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Samuel_Archibald_(SDLM_'16).jpg/200px-Samuel_Archibald_(SDLM_'16).jpg,Canada
575,Q3471227,Samuel Serrano,united_states_of_america,1952-11-17T00:00:00Z,1952,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Sammy_Serrano--cropped.jpg/200px-Sammy_Serrano--cropped.jpg,United States
576,Q3476914,Sebastián Torrico,argentina,1980-02-22T00:00:00Z,1980,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Sebastián_Torrico.jpg/200px-Sebastián_Torrico.jpg,Argentina
577,Q3479772,Sergey Tolchinsky,russia,1995-02-03T00:00:00Z,1995,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/YTznH-A4Dfs.jpg/200px-YTznH-A4Dfs.jpg,Russian Federation
578,Q3481074,Seán O'Neill,united_kingdom,1938-01-01T00:00:00Z,1938,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/QUB_1958_Sigerson_team.jpg/200px-QUB_1958_Sigerson_team.jpg,United Kingdom
579,Q3484615,Simone Souloumiac,france,1923-08-13T00:00:00Z,1923,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/SimoneSOULOUMIACbicyclette.jpg/200px-SimoneSOULOUMIACbicyclette.jpg,France
580,Q3497991,Stefano Secco,italy,1970-12-15T00:00:00Z,1970,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Stefano_Secco.jpg/200px-Stefano_Secco.jpg,Italy
581,Q3498269,Agus Martowardojo,indonesia,1956-01-24T00:00:00Z,1956,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Agus_martowardojo.jpg/200px-Agus_martowardojo.jpg,Indonesia
582,Q3511555,Søren Kragh Andersen,denmark,1994-08-10T00:00:00Z,1994,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Arras_-_Paris-Arras_Tour,_étape_3,_24_mai_2015_(A063).JPG/200px-Arras_-_Paris-Arras_Tour,_étape_3,_24_mai_2015_(A063).JPG",Denmark
