,id,label,nationality,date_of_birth,year_of_birth,image,country
1239,Q22687372,Jumana Ghunaimat,jordan,1974-12-04T00:00:00Z,1974,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Jumana_ghunaimat.jpg/200px-Jumana_ghunaimat.jpg,Jordan
1240,Q22688002,Dalia Mubarak,saudi_arabia,1991-03-02T00:00:00Z,1991,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Daliamubarak.jpg/200px-Daliamubarak.jpg,Saudi Arabia
1241,Q22808835,Marcela Březinová,czechoslovakia,1960-11-18T00:00:00Z,1960,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Marcela_Brezinova_Nov_18_2015_2.jpg/200px-Marcela_Brezinova_Nov_18_2015_2.jpg,Czech Republic
1242,Q22810061,Mariya Zakharchenko,ukraine,1995-02-16T00:00:00Z,1995,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Maria_Zacharchenko.png/200px-Maria_Zacharchenko.png,Ukraine
1243,Q22919245,Valery Stennikov,soviet_union,1958-03-03T00:00:00Z,1958,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Стенников_Валерий_Глебович.jpg/200px-Стенников_Валерий_Глебович.jpg,Russian Federation
1244,Q22955415,Jozef Van Dalem,belgium,1936-01-27T00:00:00Z,1936,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Van_Dalem_Jozef_sprint_naar_de_overinning.jpg/200px-Van_Dalem_Jozef_sprint_naar_de_overinning.jpg,Belgium
1245,Q22959251,Parry Glasspool,united_kingdom,1992-03-05T00:00:00Z,1992,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/PhotoofParry.jpg/200px-PhotoofParry.jpg,United Kingdom
1246,Q22978862,Averroes Bucaram Záccida,ecuador,1954-10-14T00:00:00Z,1954,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Averroes_bucaram_retrato.jpg/200px-Averroes_bucaram_retrato.jpg,Ecuador
1247,Q22979513,Roman Mіkhno,ukraine,1984-05-08T00:00:00Z,1984,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Роман_Михно.jpg/200px-Роман_Михно.jpg,Ukraine
1248,Q23009087,Sanja Vučić,serbia,1993-08-08T00:00:00Z,1993,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/ESC2016_-_Serbia_Meet_&_Greet_32.jpg/200px-ESC2016_-_Serbia_Meet_&_Greet_32.jpg,Serbia
1249,Q23042767,Kiiara,united_states_of_america,1995-05-24T00:00:00Z,1995,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Kiiara.jpg/200px-Kiiara.jpg,United States
1250,Q23062215,Matthias Wolk,germany,1970-10-26T00:00:00Z,1970,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/120904-1721-wolk-portrait-jpg.jpg/200px-120904-1721-wolk-portrait-jpg.jpg,Germany
1251,Q23062250,Edgar Geissner,germany,1952-07-05T00:00:00Z,1952,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Edgar_Geissner.JPG/200px-Edgar_Geissner.JPG,Germany
1252,Q23416401,Matteo Montani,italy,1972-09-05T00:00:00Z,1972,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Montani_French_Wiki.jpg/200px-Montani_French_Wiki.jpg,Italy
1253,Q23661447,Nagua Alba,spain,1990-03-16T00:00:00Z,1990,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/NaguaAlba.jpg/200px-NaguaAlba.jpg,Spain
1254,Q23702458,Josefina López de Serantes,spain,1922-06-04T00:00:00Z,1922,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Josefina_López_de_Serantes._Año_1995.png/200px-Josefina_López_de_Serantes._Año_1995.png,Spain
1255,Q23761524,Ivica Zubac,croatia,1997-03-18T00:00:00Z,1997,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Mamadou_Ndiaye.jpg/200px-Mamadou_Ndiaye.jpg,Croatia
1256,Q23800544,Claudia Alende,brazil,1993-10-09T00:00:00Z,1993,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Claudia_Oct_22.png/200px-Claudia_Oct_22.png,Brazil
1257,Q23816461,Daniel Gardiole,france,1986-07-26T00:00:00Z,1986,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Daniel_Gardiole.jpg/200px-Daniel_Gardiole.jpg,France
1258,Q23820267,Olga Li,russia,1986-07-22T00:00:00Z,1986,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Olga_Li_RFERL_2016.jpg/200px-Olga_Li_RFERL_2016.jpg,Russian Federation
1259,Q23826228,Carolina Mejía de Garrigó,dominican_republic,1969-03-28T00:00:00Z,1969,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Image_content_5421818_20150821102403.jpg/200px-Image_content_5421818_20150821102403.jpg,Dominican Republic
1260,Q23893192,Rubem Penz,brazil,1964-08-22T00:00:00Z,1964,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/RubemPenz.jpg/200px-RubemPenz.jpg,Brazil
1261,Q23893487,Amanda Ramalho,brazil,1986-03-15T00:00:00Z,1986,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Amanda_ramalho_15072009_03.jpg/200px-Amanda_ramalho_15072009_03.jpg,Brazil
1262,Q23907128,Joan Soler Jové,spain,1934-05-26T00:00:00Z,1934,"https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Joan_Soler_Jové_y_Lluis_Raluy,_en_el_Circo_Raluy,_2015.jpg/200px-Joan_Soler_Jové_y_Lluis_Raluy,_en_el_Circo_Raluy,_2015.jpg",Spain
1263,Q23909104,Fahro Alihodzic,bosnia_and_herzegovina,1989-08-25T00:00:00Z,1989,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Fahro_Alihodzic.jpg/200px-Fahro_Alihodzic.jpg,Bosnia and Herzegovina
1264,Q23926408,Christine Pompéï,france,1971-03-08T00:00:00Z,1971,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Christine_Pompeï.jpg/200px-Christine_Pompeï.jpg,France
1265,Q23926469,Mercè Boada Rovira,spain,1948-10-14T00:00:00Z,1948,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/MERCÈ_BOADA_150108_MB_retall_sfons.png/200px-MERCÈ_BOADA_150108_MB_retall_sfons.png,Spain
1266,Q23947155,Vincenzo Napoli,italy,1950-07-30T00:00:00Z,1950,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Vincenzo_napoli_salerno.jpg/200px-Vincenzo_napoli_salerno.jpg,Italy
1267,Q23950146,Kasper Asgreen,denmark,1995-02-08T00:00:00Z,1995,"https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Antoing_-_Triptyque_des_Monts_et_Châteaux,_étape_1,_1er_avril_2016,_départ_(B144).JPG/200px-Antoing_-_Triptyque_des_Monts_et_Châteaux,_étape_1,_1er_avril_2016,_départ_(B144).JPG",Denmark
1268,Q23984333,Bruno Brancondi,kingdom_of_italy,1921-08-14T00:00:00Z,1921,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Paolobruno.jpg/200px-Paolobruno.jpg,Italy
1269,Q24005769,Rayan Raveloson,france,1997-01-16T00:00:00Z,1997,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Rayan_Raveloson_(Troyes).jpg/200px-Rayan_Raveloson_(Troyes).jpg,France
1270,Q24007310,Joe Choong,united_kingdom,1995-05-23T00:00:00Z,1995,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Joe_Choong_Rio2016.jpg/200px-Joe_Choong_Rio2016.jpg,United Kingdom
1271,Q24018555,Rozita Auer,sweden,1952-08-04T00:00:00Z,1952,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Rozita_Auer.jpg/200px-Rozita_Auer.jpg,Sweden
1272,Q24053661,Joseph Odermatt,switzerland,1953-01-01T00:00:00Z,1953,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Pope_Peter_III_of_Palmar.jpg/200px-Pope_Peter_III_of_Palmar.jpg,Switzerland
1273,Q24231311,Ryuji Harada,japan,1986-10-19T00:00:00Z,1986,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Ryuji-Harada-Libertad-Torneo-Argentino_CLAIMA20140115_0138_28.jpg/200px-Ryuji-Harada-Libertad-Torneo-Argentino_CLAIMA20140115_0138_28.jpg,Japan
1274,Q24249393,Espen Rasmussen,norway,1976-02-04T00:00:00Z,1976,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Dette_er_årets_bilde_(26920332661).jpg/200px-Dette_er_årets_bilde_(26920332661).jpg,Norway
1275,Q24275917,Hans Andreas Fristad,norway,1952-12-10T00:00:00Z,1952,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Profil_haf.jpg/200px-Profil_haf.jpg,Norway
1276,Q24283508,Özge Samanci,turkey,1975-07-21T00:00:00Z,1975,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Ozge-samanci.jpg/200px-Ozge-samanci.jpg,Turkey
1277,Q24285822,Erik Söderlund,sweden,1925-04-11T00:00:00Z,1925,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Erik_Söderlund.jpg/200px-Erik_Söderlund.jpg,Sweden
1278,Q24450398,Giovanni Galea,malta,1991-04-01T00:00:00Z,1991,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Giovanni_Galea.jpg/200px-Giovanni_Galea.jpg,Malta
1279,Q24641777,Anu Joseph,india,1978-05-23T00:00:00Z,1978,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Anu_Joseph_2.jpg/200px-Anu_Joseph_2.jpg,India
1280,Q24643928,Marlene Farrugia,malta,1966-07-24T00:00:00Z,1966,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Marlene_Farrugia_on_political_attack_billboard_in_Naxxar,_2017.jpg/200px-Marlene_Farrugia_on_political_attack_billboard_in_Naxxar,_2017.jpg",Malta
1281,Q24667401,Manuel Medrano,colombia,1987-10-29T00:00:00Z,1987,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/MANUEL2.jpg/200px-MANUEL2.jpg,Colombia
1282,Q24702659,Waleed Ahmed,united_arab_emirates,1986-01-22T00:00:00Z,1986,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/WaleedandTrondgiske.JPG/200px-WaleedandTrondgiske.JPG,United Arab Emirates
1283,Q24851775,Valerie Smith & Liberty Pike,united_states_of_america,1966-07-25T00:00:00Z,1966,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Valerie_Smith_on_stage..jpg/200px-Valerie_Smith_on_stage..jpg,United States
1284,Q24951264,Claus Drexel,germany,1968-06-24T00:00:00Z,1968,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Claus_Drexel.jpg/200px-Claus_Drexel.jpg,Germany
1285,Q25303370,Víctor Gómez Casanova,dominican_republic,1976-07-03T00:00:00Z,1976,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Director_ejecutivo_apordom_vgc.jpg/200px-Director_ejecutivo_apordom_vgc.jpg,Dominican Republic
1286,Q25320652,Esang de Torres,philippines,2007-02-12T00:00:00Z,2007,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Esangdetorres.jpg/200px-Esangdetorres.jpg,Philippines
1287,Q25433221,Petter Skogsletten,norway,1993-03-10T00:00:00Z,1993,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Petter.Skogsletten.jpg/200px-Petter.Skogsletten.jpg,Norway
1288,Q25587313,Mofazzal Hossain Chowdhury Maya,bangladesh,1948-02-03T00:00:00Z,1948,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Mofazzal_Hossain_Chowdhury_Maya_Bir_Bikram.jpg/200px-Mofazzal_Hossain_Chowdhury_Maya_Bir_Bikram.jpg,Bangladesh
1289,Q25750561,Flávio Molina,brazil,1956-09-15T00:00:00Z,1956,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Flaviomolina1.jpg/200px-Flaviomolina1.jpg,Brazil
1290,Q25756234,Llew O'Brien,australia,1972-06-26T00:00:00Z,1972,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Llew_O'Brien.jpg/200px-Llew_O'Brien.jpg,Australia
1291,Q25858009,Bonnie Bruckheimer,united_states_of_america,1944-07-26T00:00:00Z,1944,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/BonnieB.jpg/200px-BonnieB.jpg,United States
1292,Q25906244,Jürgen Coße,germany,1969-08-16T00:00:00Z,1969,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Jürgen_Coße_.jpg/200px-Jürgen_Coße_.jpg,Germany
1293,Q25918204,René Julien,belgium,1937-06-18T00:00:00Z,1937,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Rene.Julien.jpg/200px-Rene.Julien.jpg,Belgium
1294,Q26131251,Juan'ya Green,united_states_of_america,1992-02-08T00:00:00Z,1992,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Juanya_Green.png/200px-Juanya_Green.png,United States
1295,Q26132949,Erwin Thoma,austria,1962-02-14T00:00:00Z,1962,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Erwin_Thoma.jpg/200px-Erwin_Thoma.jpg,Austria
1296,Q26205728,Galia Yoncheva,bulgaria,1936-04-21T00:00:00Z,1936,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/През_1980-те_години.jpg/200px-През_1980-те_години.jpg,Bulgaria
1297,Q26221634,Jacob Bruun Larsen,denmark,1998-09-19T00:00:00Z,1998,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Dinamarca_x_África_do_Sul_-_Futebol_masculino_-_Olimpíadas_Rio_2016_(28759742271)_(cropped).jpg/200px-Dinamarca_x_África_do_Sul_-_Futebol_masculino_-_Olimpíadas_Rio_2016_(28759742271)_(cropped).jpg,Denmark
1298,Q26225899,Diyorbek Urozboev,uzbekistan,1993-08-17T00:00:00Z,1993,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/20160806_OG_IJF_60_UROZBOEV,_Diyorbek_(UZB)_-_PAPINASHVILI,_Amiran_(GEO)10.jpg/200px-20160806_OG_IJF_60_UROZBOEV,_Diyorbek_(UZB)_-_PAPINASHVILI,_Amiran_(GEO)10.jpg",Uzbekistan
1299,Q26251121,Vivek Ohri,india,1974-06-14T00:00:00Z,1974,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/VO_Pic.jpg/200px-VO_Pic.jpg,India
1300,Q26251443,Hari Kumar K,india,1989-01-03T00:00:00Z,1989,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Hari2016.jpg/200px-Hari2016.jpg,India
1301,Q26271527,Thijs Maalderink,kingdom_of_the_netherlands,1984-11-18T00:00:00Z,1984,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Thijs_Maalderink_Jasper_Zwartjes_NPO_Radio_2.jpg/200px-Thijs_Maalderink_Jasper_Zwartjes_NPO_Radio_2.jpg,Netherlands
1302,Q26273268,Zuzana Čaputová,slovakia,1973-06-21T00:00:00Z,1973,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Zuzana_caputova.jpg/200px-Zuzana_caputova.jpg,Slovakia
1303,Q26706841,Youceff Kabal,belgium,1990-03-20T00:00:00Z,1990,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Youceff_in_2015.jpg/200px-Youceff_in_2015.jpg,Belgium
1304,Q26776798,Fedor Vasil'ev,soviet_union,1935-07-24T00:00:00Z,1935,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Fedor_Vasilyev_2010.jpg/200px-Fedor_Vasilyev_2010.jpg,Russian Federation
1305,Q26831029,Mauricio Gallardo,argentina,1975-06-28T00:00:00Z,1975,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Mauricio_Damon_Gallardo.jpg/200px-Mauricio_Damon_Gallardo.jpg,Argentina
1306,Q26857975,Odilo Kurka,austria,1931-08-20T00:00:00Z,1931,"https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Odilo_Kurka,_Juni_2016,_Foto_Frommel.jpg/200px-Odilo_Kurka,_Juni_2016,_Foto_Frommel.jpg",Austria
1307,Q26869051,Lora Dinkova,bulgaria,1988-01-01T00:00:00Z,1988,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Lorad.jpg/200px-Lorad.jpg,Bulgaria
1308,Q27049964,Dylan Fletcher,united_kingdom,1988-04-03T00:00:00Z,1988,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Dylan_Fletcher.jpg/200px-Dylan_Fletcher.jpg,United Kingdom
1309,Q27115518,José Ignacio Galán Ordoñez,spain,1981-03-14T00:00:00Z,1981,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Nacha_La_Macha.jpg/200px-Nacha_La_Macha.jpg,Spain
1310,Q27756507,Alberto Montero,spain,1970-02-01T00:00:00Z,1970,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Encuentro_‘Consumidores_y_Políticos’_-_27379477386_(cropped).jpg/200px-Encuentro_‘Consumidores_y_Políticos’_-_27379477386_(cropped).jpg,Spain
1311,Q27757600,Arnaud Friedmann,france,1973-07-17T00:00:00Z,1973,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/┬®Sophie_Bassouls_L1027103.jpg/200px-┬®Sophie_Bassouls_L1027103.jpg,France
1312,Q27827806,Houda Darwish,algeria,1991-11-26T00:00:00Z,1991,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/هدى_درويش_خلال_حفل_تكريمها_باسبانيا_كازا_ميديرانيو_2018.jpg/200px-هدى_درويش_خلال_حفل_تكريمها_باسبانيا_كازا_ميديرانيو_2018.jpg,Algeria
1313,Q27835123,Francesco Caremani,italy,1969-11-30T00:00:00Z,1969,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Francesco_Caremani.jpg/200px-Francesco_Caremani.jpg,Italy
1314,Q27862238,Walter Gürtler,switzerland,1931-07-25T00:00:00Z,1931,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Walter_Gürtler_im_Atelier.jpg/200px-Walter_Gürtler_im_Atelier.jpg,Switzerland
1315,Q27991537,Kaveh Yaghmaei,canada,1968-12-12T00:00:00Z,1968,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Kaveh_Yaghmaei.jpg/200px-Kaveh_Yaghmaei.jpg,Canada
1316,Q27999184,Baptiste Couilloud,france,1997-07-22T00:00:00Z,1997,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/COUILLOUD_Baptiste_-_LOU_rugby.jpg/200px-COUILLOUD_Baptiste_-_LOU_rugby.jpg,France
1317,Q27999280,Tatiana Probst,france,1987-12-29T00:00:00Z,1987,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Tatiana_Probst.jpg/200px-Tatiana_Probst.jpg,France
1318,Q28003078,Kathrin Mahler Walther,german_democratic_republic,1970-12-29T00:00:00Z,1970,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Kathrin-Mahler-Walther.jpg/200px-Kathrin-Mahler-Walther.jpg,Germany
1319,Q28017780,Roman Schomburg,germany,1992-06-25T00:00:00Z,1992,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Roman_Schomburg_2016.jpg/200px-Roman_Schomburg_2016.jpg,Germany
1320,Q28044627,Gunnar Myhre,norway,1968-10-01T00:00:00Z,1968,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Gunnar_Myhre.jpg/200px-Gunnar_Myhre.jpg,Norway
1321,Q28055096,Timothy Caulfield,canada,1963-12-02T00:00:00Z,1963,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Timothy_Caulfield.png/200px-Timothy_Caulfield.png,Canada
1322,Q28058624,Giose Rimanelli,united_states_of_america,1926-11-28T00:00:00Z,1926,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Giose_Rimanelli_con_Sheryl_Lynn_Postman_.jpg/200px-Giose_Rimanelli_con_Sheryl_Lynn_Postman_.jpg,United States
1323,Q28059827,Vladimir Loboda,soviet_union,1943-07-06T00:00:00Z,1943,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/VolodymyrLoboda1978.jpg/200px-VolodymyrLoboda1978.jpg,Russian Federation
1324,Q28061243,Samuel Bellettini,ecuador,1953-01-01T00:00:00Z,1953,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Samuel_belletini.jpg/200px-Samuel_belletini.jpg,Ecuador
1325,Q28099968,Emil Vinjebo,denmark,1994-03-24T00:00:00Z,1994,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/2018_UCI_ROAD_WORLD_CHAMPIONSHIPS_INNSBRUCK-TIROL_-_Men_Elite_Road_Race_(43259844290).jpg/200px-2018_UCI_ROAD_WORLD_CHAMPIONSHIPS_INNSBRUCK-TIROL_-_Men_Elite_Road_Race_(43259844290).jpg,Denmark
1326,Q28410932,Lü Yunfeng,people's_republic_of_china,1995-11-06T00:00:00Z,1995,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Lu_Yun_Feng.jpg/200px-Lu_Yun_Feng.jpg,China
1327,Q28466350,Solange Almeida,brazil,1974-08-29T00:00:00Z,1974,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Solange_almeida_em_cerimonia_do_Grammy_latino.png/200px-Solange_almeida_em_cerimonia_do_Grammy_latino.png,Brazil
1328,Q28653932,Jadwiga Budlewska,poland,1920-10-09T00:00:00Z,1920,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Budlewska_Jadwiga_1955.jpg/200px-Budlewska_Jadwiga_1955.jpg,Poland
1329,Q28677681,Giovani Tozi,brazil,1983-09-28T00:00:00Z,1983,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/GiovaniTozi.jpg/200px-GiovaniTozi.jpg,Brazil
1330,Q28691084,Shihomi Ogoshi,japan,1987-04-06T00:00:00Z,1987,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/0X4A0748.jpg/200px-0X4A0748.jpg,Japan
1331,Q28703680,Mykhailo Khoma,ukraine,1983-11-20T00:00:00Z,1983,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Михайло_Хома.jpg/200px-Михайло_Хома.jpg,Ukraine
1332,Q28718154,Camilla Susann Haug,norway,1974-08-22T00:00:00Z,1974,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Portrettbilde_Camilla_Susann_Haug.jpg/200px-Portrettbilde_Camilla_Susann_Haug.jpg,Norway
1333,Q28813407,L2B,united_states_of_america,1991-05-28T00:00:00Z,1991,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/L2B_-_New_Haven.jpg/200px-L2B_-_New_Haven.jpg,United States
1334,Q28853743,Jacob Stockdale,united_kingdom,1996-04-03T00:00:00Z,1996,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Jacob_Stockdale_scores.jpg/200px-Jacob_Stockdale_scores.jpg,United Kingdom
1335,Q28919310,Nikolai Potapov,russia,1990-01-12T00:00:00Z,1990,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/992356_nikolai-potapov.jpg/200px-992356_nikolai-potapov.jpg,Russian Federation
1336,Q28940781,Tormod Eikill,norway,1954-04-12T00:00:00Z,1954,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Tormodeikill2016.jpg/200px-Tormodeikill2016.jpg,Norway
1337,Q28972605,David Michael,australia,1980-01-25T00:00:00Z,1980,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/BALCATTA-David-Michael.png/200px-BALCATTA-David-Michael.png,Australia
1338,Q28975182,Héctor Mario Sídoli,argentina,1923-02-21T00:00:00Z,1923,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/HectorMarioSidoli.jpg/200px-HectorMarioSidoli.jpg,Argentina
1339,Q29020760,Sonu Kr. Yadav,india,1988-05-13T00:00:00Z,1988,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Sonu_Yadav.jpg/200px-Sonu_Yadav.jpg,India
1340,Q29050611,Owen Norton,united_kingdom,1999-09-18T00:00:00Z,1999,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Owen_Norton_Portrait.jpg/200px-Owen_Norton_Portrait.jpg,United Kingdom
1341,Q29052535,Adele Morris,united_states_of_america,1963-08-14T00:00:00Z,1963,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Adele_Morris_-_03-29-2017.png/200px-Adele_Morris_-_03-29-2017.png,United States
1342,Q29052712,Rasmus Pedersen,denmark,1998-07-09T00:00:00Z,1998,"https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Saint-Amand-les-Eaux_-_Paris-Roubaix_juniors,_10_avril_2016,_départ_(B141).JPG/200px-Saint-Amand-les-Eaux_-_Paris-Roubaix_juniors,_10_avril_2016,_départ_(B141).JPG",Denmark
1343,Q29121954,Héctor Fabio Martínez,colombia,1955-04-12T00:00:00Z,1955,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Fabio_Martínez_e_Issacs.jpg/200px-Fabio_Martínez_e_Issacs.jpg,Colombia
1344,Q29274793,Carlo Di Giusto,italy,1968-03-25T00:00:00Z,1968,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Ritratto-cdg-2017.jpg/200px-Ritratto-cdg-2017.jpg,Italy
1345,Q29321792,Feldrik Rivat,france,1978-06-27T00:00:00Z,1978,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Feldrik-rivat-®Philippe-Bertheau-7110.jpg/200px-Feldrik-rivat-®Philippe-Bertheau-7110.jpg,France
1346,Q29322606,Rafael Hambardzumyan,armenian_soviet_socialist_republic,1932-03-29T00:00:00Z,1932,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Ռաֆիկ_Համբարձումյան.tif/200px-Ռաֆիկ_Համբարձումյան.tif,Armenia
1347,Q29354628,Sandeep Maheshwari,india,1980-09-08T00:00:00Z,1980,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Sandeep_Maheshwari_in_wikipedia.jpg/200px-Sandeep_Maheshwari_in_wikipedia.jpg,India
1348,Q29362952,Leonie Küng,switzerland,2000-10-21T00:00:00Z,2000,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Leonie_Küng.jpg/200px-Leonie_Küng.jpg,Switzerland
1349,Q29419067,Kata Melander,finland,1991-01-01T00:00:00Z,1991,"https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Kata_Melander,_kirjailijakuva.jpg/200px-Kata_Melander,_kirjailijakuva.jpg",Finland
1350,Q29453370,Ivan Omar Nieto,argentina,1990-01-18T00:00:00Z,1990,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/El_Melly.png/200px-El_Melly.png,Argentina
1351,Q29534074,Douglas Vakoch,united_states_of_america,1961-06-16T00:00:00Z,1961,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Douglas_Vakoch.jpg/200px-Douglas_Vakoch.jpg,United States
1352,Q29580132,Bela Chekurishvili,georgia,1974-12-25T00:00:00Z,1974,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Bella_Chekurishvili_-_2018.jpg/200px-Bella_Chekurishvili_-_2018.jpg,Georgia
1353,Q29589041,Elena Moskaleva,russia,1957-11-12T00:00:00Z,1957,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Elena_Moskaleva_-_profile_01.jpg/200px-Elena_Moskaleva_-_profile_01.jpg,Russian Federation
